series_id                     	year	period	       value	footnote_codes
SMS04000002000000001          	2019	M08	       171.4	
SMS04000002000000001          	2019	M09	       172.2	
SMS04000002000000001          	2019	M10	       173.1	
SMS04000002000000001          	2019	M11	       173.9	
SMS04000002000000001          	2019	M12	       174.6	
SMS04000002000000001          	2020	M01	       175.5	
SMS04000002000000001          	2020	M02	       176.5	
SMS04000002000000001          	2020	M03	       175.3	
SMS04000002000000001          	2020	M04	       171.1	
SMS04000002000000001          	2020	M05	       172.8	
SMS04000002000000001          	2020	M06	       173.1	
SMS04000002000000001          	2020	M07	       171.4	
SMS04000002000000001          	2020	M08	       173.0	
SMS04000002000000001          	2020	M09	       173.6	
SMS04000002000000001          	2020	M10	       174.9	
SMS04000002000000001          	2020	M11	       175.8	
SMS04000002000000001          	2020	M12	       175.8	
SMS04000002000000001          	2021	M01	       175.8	
SMS04000002000000001          	2021	M02	       175.7	
SMS04000002000000001          	2021	M03	       177.1	
SMS04000002000000001          	2021	M04	       176.7	
SMS04000002000000001          	2021	M05	       176.6	
SMS04000002000000001          	2021	M06	       177.3	
SMS04000002000000001          	2021	M07	       179.0	
SMS04000002000000001          	2021	M08	       179.9	
SMS04000002000000001          	2021	M09	       181.6	
SMS04000002000000001          	2021	M10	       182.4	
SMS04000002000000001          	2021	M11	       183.5	
SMS04000002000000001          	2021	M12	       186.1	
SMS04000002000000001          	2022	M01	       187.8	
SMS04000002000000001          	2022	M02	       189.8	
SMS04000002000000001          	2022	M03	       191.0	
SMS04000002000000001          	2022	M04	       192.3	
SMS04000002000000001          	2022	M05	       193.7	
SMS04000002000000001          	2022	M06	       194.6	
SMS04000002000000001          	2022	M07	       196.7	
SMS04000002000000001          	2022	M08	       198.7	
SMS04000002000000001          	2022	M09	       199.6	
SMS04000002000000001          	2022	M10	       202.1	
SMS04000002000000001          	2022	M11	       204.3	
SMS04000002000000001          	2022	M12	       205.1	
SMS04000002000000001          	2023	M01	       206.7	
SMS04000002000000001          	2023	M02	       207.5	
SMS04000002000000001          	2023	M03	       208.2	
SMS04000002000000001          	2023	M04	       211.2	
SMS04000002000000001          	2023	M05	       212.9	
SMS04000002000000001          	2023	M06	       214.9	
SMS04000002000000001          	2023	M07	       215.7	
SMS04000002000000001          	2023	M08	       216.9	
SMS04000002000000001          	2023	M09	       218.9	
SMS04000002000000001          	2023	M10	       213.6	
SMS04000002000000001          	2023	M11	       215.6	
SMS04000002000000001          	2023	M12	       217.4	
SMS04000002000000001          	2024	M01	       229.4	
SMS04000002000000001          	2024	M02	       230.2	
SMS04000002000000001          	2024	M03	       230.9	
SMS04000002000000001          	2024	M04	       221.7	
SMS04000002000000001          	2024	M05	       222.4	
SMS04000002000000001          	2024	M06	       222.9	
SMS04000002000000001          	2024	M07	       222.4	
SMS04000002000000001          	2024	M08	       223.5	
SMS04000002000000001          	2024	M09	       223.8	
SMS04000002000000001          	2024	M10	       222.9	
SMS04000002000000001          	2024	M11	       222.9	
SMS04000002000000001          	2024	M12	       221.3	
SMS04000002000000001          	2025	M01	       220.9	
SMS04000002000000001          	2025	M02	       222.4	
SMS04000002000000001          	2025	M03	       223.9	
SMS04000002000000001          	2025	M04	       225.3	
SMS04000002000000001          	2025	M05	       225.3	
SMS04000002000000001          	2025	M06	       224.5	
SMS04000002000000001          	2025	M07	       225.3	
SMS04000002000000001          	2025	M08	       225.2	
SMS04000002000000001          	2025	M09	       225.6	
SMS04000002000000001          	2025	M10	       226.4	
SMS04000002000000001          	2025	M11	       223.1	
SMS04000002000000001          	2025	M12	       227.0	P
SMS05000002000000001          	2007	M01	        56.6	
SMS05000002000000001          	2007	M02	        56.2	
SMS05000002000000001          	2007	M03	        57.6	
SMS05000002000000001          	2007	M04	        57.1	
SMS05000002000000001          	2007	M05	        56.7	
SMS05000002000000001          	2007	M06	        56.5	
SMS05000002000000001          	2007	M07	        55.7	
SMS05000002000000001          	2007	M08	        55.7	
SMS05000002000000001          	2007	M09	        55.5	
SMS05000002000000001          	2007	M10	        55.7	
SMS05000002000000001          	2007	M11	        55.9	
SMS05000002000000001          	2007	M12	        55.7	
SMS05000002000000001          	2008	M01	        56.2	
SMS05000002000000001          	2008	M02	        56.5	
SMS05000002000000001          	2008	M03	        56.3	
SMS05000002000000001          	2008	M04	        56.2	
SMS05000002000000001          	2008	M05	        56.1	
SMS05000002000000001          	2008	M06	        56.3	
SMS05000002000000001          	2008	M07	        56.3	
SMS05000002000000001          	2008	M08	        56.7	
SMS05000002000000001          	2008	M09	        56.5	
SMS05000002000000001          	2008	M10	        56.6	
SMS05000002000000001          	2008	M11	        56.0	
SMS05000002000000001          	2008	M12	        55.2	
SMS05000002000000001          	2009	M01	        54.9	
SMS05000002000000001          	2009	M02	        54.8	
SMS05000002000000001          	2009	M03	        52.8	
SMS05000002000000001          	2009	M04	        51.2	
SMS05000002000000001          	2009	M05	        50.2	
SMS05000002000000001          	2009	M06	        50.7	
SMS05000002000000001          	2009	M07	        51.3	
SMS05000002000000001          	2009	M08	        52.0	
SMS05000002000000001          	2009	M09	        51.8	
SMS05000002000000001          	2009	M10	        49.7	
SMS05000002000000001          	2009	M11	        49.9	
SMS05000002000000001          	2009	M12	        49.4	
SMS05000002000000001          	2010	M01	        48.9	
SMS05000002000000001          	2010	M02	        47.7	
SMS05000002000000001          	2010	M03	        48.5	
SMS05000002000000001          	2010	M04	        49.0	
SMS05000002000000001          	2010	M05	        49.2	
SMS05000002000000001          	2010	M06	        50.4	
SMS05000002000000001          	2010	M07	        49.1	
SMS05000002000000001          	2010	M08	        49.2	
SMS05000002000000001          	2010	M09	        48.3	
SMS05000002000000001          	2010	M10	        48.2	
SMS05000002000000001          	2010	M11	        47.8	
SMS05000002000000001          	2010	M12	        47.9	
SMS05000002000000001          	2011	M01	        46.4	
SMS05000002000000001          	2011	M02	        46.2	
SMS05000002000000001          	2011	M03	        46.7	
SMS05000002000000001          	2011	M04	        47.5	
SMS05000002000000001          	2011	M05	        46.7	
SMS05000002000000001          	2011	M06	        46.9	
SMS05000002000000001          	2011	M07	        47.7	
SMS05000002000000001          	2011	M08	        47.4	
SMS05000002000000001          	2011	M09	        47.6	
SMS05000002000000001          	2011	M10	        48.0	
SMS05000002000000001          	2011	M11	        48.1	
SMS05000002000000001          	2011	M12	        48.1	
SMS05000002000000001          	2012	M01	        48.3	
SMS05000002000000001          	2012	M02	        48.4	
SMS05000002000000001          	2012	M03	        48.6	
SMS05000002000000001          	2012	M04	        48.1	
SMS05000002000000001          	2012	M05	        48.1	
SMS05000002000000001          	2012	M06	        48.0	
SMS05000002000000001          	2012	M07	        46.2	
SMS05000002000000001          	2012	M08	        46.9	
SMS05000002000000001          	2012	M09	        47.1	
SMS05000002000000001          	2012	M10	        46.7	
SMS05000002000000001          	2012	M11	        46.0	
SMS05000002000000001          	2012	M12	        46.2	
SMS05000002000000001          	2013	M01	        46.4	
SMS05000002000000001          	2013	M02	        46.5	
SMS05000002000000001          	2013	M03	        46.4	
SMS05000002000000001          	2013	M04	        45.9	
SMS05000002000000001          	2013	M05	        46.0	
SMS05000002000000001          	2013	M06	        45.6	
SMS05000002000000001          	2013	M07	        45.0	
SMS05000002000000001          	2013	M08	        45.0	
SMS05000002000000001          	2013	M09	        44.7	
SMS05000002000000001          	2013	M10	        44.8	
SMS05000002000000001          	2013	M11	        45.1	
SMS05000002000000001          	2013	M12	        44.5	
SMS05000002000000001          	2014	M01	        46.2	
SMS05000002000000001          	2014	M02	        45.2	
SMS05000002000000001          	2014	M03	        44.8	
SMS05000002000000001          	2014	M04	        45.5	
SMS05000002000000001          	2014	M05	        45.8	
SMS05000002000000001          	2014	M06	        45.7	
SMS05000002000000001          	2014	M07	        45.6	
SMS05000002000000001          	2014	M08	        46.0	
SMS05000002000000001          	2014	M09	        46.3	
SMS05000002000000001          	2014	M10	        46.8	
SMS05000002000000001          	2014	M11	        47.4	
SMS05000002000000001          	2014	M12	        47.9	
SMS05000002000000001          	2015	M01	        47.7	
SMS05000002000000001          	2015	M02	        48.0	
SMS05000002000000001          	2015	M03	        47.1	
SMS05000002000000001          	2015	M04	        47.4	
SMS05000002000000001          	2015	M05	        48.2	
SMS05000002000000001          	2015	M06	        48.6	
SMS05000002000000001          	2015	M07	        49.5	
SMS05000002000000001          	2015	M08	        50.3	
SMS05000002000000001          	2015	M09	        50.8	
SMS05000002000000001          	2015	M10	        50.7	
SMS05000002000000001          	2015	M11	        50.8	
SMS05000002000000001          	2015	M12	        50.6	
SMS05000002000000001          	2016	M01	        50.4	
SMS05000002000000001          	2016	M02	        50.3	
SMS05000002000000001          	2016	M03	        50.1	
SMS05000002000000001          	2016	M04	        50.7	
SMS05000002000000001          	2016	M05	        50.2	
SMS05000002000000001          	2016	M06	        50.6	
SMS05000002000000001          	2016	M07	        50.6	
SMS05000002000000001          	2016	M08	        50.0	
SMS05000002000000001          	2016	M09	        50.3	
SMS05000002000000001          	2016	M10	        50.4	
SMS05000002000000001          	2016	M11	        50.1	
SMS05000002000000001          	2016	M12	        49.8	
SMS05000002000000001          	2017	M01	        50.9	
SMS05000002000000001          	2017	M02	        51.0	
SMS05000002000000001          	2017	M03	        51.6	
SMS05000002000000001          	2017	M04	        51.4	
SMS05000002000000001          	2017	M05	        51.4	
SMS05000002000000001          	2017	M06	        51.4	
SMS05000002000000001          	2017	M07	        51.0	
SMS05000002000000001          	2017	M08	        51.0	
SMS05000002000000001          	2017	M09	        51.3	
SMS05000002000000001          	2017	M10	        50.6	
SMS05000002000000001          	2017	M11	        51.4	
SMS05000002000000001          	2017	M12	        50.9	
SMS05000002000000001          	2018	M01	        50.5	
