series_id                     	state_code	area_code	supersector_code	industry_code	data_type_code	seasonal	benchmark_year	footnote_codes	begin_year	begin_period	end_year	end_period
SMU06000004348100001          	06	00000	43	43481000	01	U	2024		1990	M01	2025	M12
SMU06000004348110001          	06	00000	43	43481100	01	U	2024		1990	M01	2025	M12
SMU06000004348400001          	06	00000	43	43484000	01	U	2024		1990	M01	2025	M12
SMU06000004348410001          	06	00000	43	43484100	01	U	2024		1990	M01	2025	M12
SMU06000004348420001          	06	00000	43	43484200	01	U	2024		1990	M01	2025	M12
SMU06000004348500001          	06	00000	43	43485000	01	U	2024		1990	M01	2025	M12
SMU06000004348800001          	06	00000	43	43488000	01	U	2024		1990	M01	2025	M12
SMU06000004348830001          	06	00000	43	43488300	01	U	2024		1990	M01	2025	M12
SMU06000004348840001          	06	00000	43	43488400	01	U	2024		1990	M01	2025	M12
SMU06000004348850001          	06	00000	43	43488500	01	U	2024		1990	M01	2025	M12
SMU06000004349200001          	06	00000	43	43492000	01	U	2024		1990	M01	2025	M12
SMU06000004349300001          	06	00000	43	43493000	01	U	2024		1990	M01	2025	M12
SMU06000005000000001          	06	00000	50	50000000	01	U	2024		1990	M01	2025	M12
SMU06000005000000002          	06	00000	50	50000000	02	U	2024		2007	M01	2025	M12
SMU06000005000000003          	06	00000	50	50000000	03	U	2024		2007	M01	2025	M12
SMU06000005000000011          	06	00000	50	50000000	11	U	2024		2007	M01	2025	M12
SMU06000005051200001          	06	00000	50	50512000	01	U	2024		1990	M01	2025	M12
SMU06000005051200007          	06	00000	50	50512000	07	U	2024		2001	M01	2025	M12
SMU06000005051200008          	06	00000	50	50512000	08	U	2024		2001	M01	2025	M12
SMU06000005051200030          	06	00000	50	50512000	30	U	2024		2001	M01	2025	M12
SMU06000005051210001          	06	00000	50	50512100	01	U	2024		1990	M01	2025	M12
SMU06000005051210007          	06	00000	50	50512100	07	U	2024		2001	M01	2025	M12
SMU06000005051210008          	06	00000	50	50512100	08	U	2024		2001	M01	2025	M12
SMU06000005051210030          	06	00000	50	50512100	30	U	2024		2001	M01	2025	M12
SMU06000005051211001          	06	00000	50	50512110	01	U	2024		1990	M01	2025	M12
SMU06000005051300001          	06	00000	50	50513000	01	U	2024		1990	M01	2025	M12
SMU06000005051310001          	06	00000	50	50513100	01	U	2024		1990	M01	2025	M12
SMU06000005051320001          	06	00000	50	50513200	01	U	2024		1990	M01	2025	M12
SMU06000005051600001          	06	00000	50	50516000	01	U	2024		1990	M01	2025	M12
SMU06000005051610001          	06	00000	50	50516100	01	U	2024		1990	M01	2025	M12
SMU06000005051620001          	06	00000	50	50516200	01	U	2024		1990	M01	2025	M12
SMU06000005051700001          	06	00000	50	50517000	01	U	2024		1990	M01	2025	M12
SMU06000005051711101          	06	00000	50	50517111	01	U	2024		1990	M01	2025	M12
SMU06000005051800001          	06	00000	50	50518000	01	U	2024		1990	M01	2025	M12
SMU06000005051900001          	06	00000	50	50519000	01	U	2024		1990	M01	2025	M12
SMU06000005500000001          	06	00000	55	55000000	01	U	2024		1990	M01	2025	M12
SMU06000005500000002          	06	00000	55	55000000	02	U	2024		2007	M01	2025	M12
SMU06000005500000003          	06	00000	55	55000000	03	U	2024		2007	M01	2025	M12
SMU06000005500000011          	06	00000	55	55000000	11	U	2024		2007	M01	2025	M12
SMU06000005552000001          	06	00000	55	55520000	01	U	2024		1990	M01	2025	M12
SMU06000005552200001          	06	00000	55	55522000	01	U	2024		1990	M01	2025	M12
SMU06000005552210001          	06	00000	55	55522100	01	U	2024		1990	M01	2025	M12
SMU06000005552220001          	06	00000	55	55522200	01	U	2024		1990	M01	2025	M12
SMU06000005552230001          	06	00000	55	55522300	01	U	2024		1990	M01	2025	M12
SMU06000005552300001          	06	00000	55	55523000	01	U	2024		1990	M01	2025	M12
SMU06000005552310001          	06	00000	55	55523100	01	U	2024		1990	M01	2025	M12
SMU06000005552390001          	06	00000	55	55523900	01	U	2024		1990	M01	2025	M12
SMU06000005552400001          	06	00000	55	55524000	01	U	2024		1990	M01	2025	M12
SMU06000005552410001          	06	00000	55	55524100	01	U	2024		1990	M01	2025	M12
SMU06000005552420001          	06	00000	55	55524200	01	U	2024		1990	M01	2025	M12
SMU06000005553000001          	06	00000	55	55530000	01	U	2024		1990	M01	2025	M12
SMU06000005553100001          	06	00000	55	55531000	01	U	2024		1990	M01	2025	M12
SMU06000005553110001          	06	00000	55	55531100	01	U	2024		1990	M01	2025	M12
SMU06000005553120001          	06	00000	55	55531200	01	U	2024		1990	M01	2025	M12
SMU06000005553130001          	06	00000	55	55531300	01	U	2024		1990	M01	2025	M12
SMU06000005553200001          	06	00000	55	55532000	01	U	2024		1990	M01	2025	M12
SMU06000005553210001          	06	00000	55	55532100	01	U	2024		1990	M01	2025	M12
SMU06000005553220001          	06	00000	55	55532200	01	U	2024		1990	M01	2025	M12
SMU06000005553230001          	06	00000	55	55532300	01	U	2024		1990	M01	2025	M12
SMU06000005553240001          	06	00000	55	55532400	01	U	2024		1990	M01	2025	M12
SMU06000006000000001          	06	00000	60	60000000	01	U	2024		1990	M01	2025	M12
SMU06000006000000002          	06	00000	60	60000000	02	U	2024		2007	M01	2025	M12
SMU06000006000000003          	06	00000	60	60000000	03	U	2024		2007	M01	2025	M12
SMU06000006000000011          	06	00000	60	60000000	11	U	2024		2007	M01	2025	M12
SMU06000006054000001          	06	00000	60	60540000	01	U	2024		1990	M01	2025	M12
SMU06000006054110001          	06	00000	60	60541100	01	U	2024		1990	M01	2025	M12
SMU06000006054120001          	06	00000	60	60541200	01	U	2024		1990	M01	2025	M12
SMU06000006054130001          	06	00000	60	60541300	01	U	2024		1990	M01	2025	M12
SMU06000006054140001          	06	00000	60	60541400	01	U	2024		1990	M01	2025	M12
SMU06000006054150001          	06	00000	60	60541500	01	U	2024		1990	M01	2025	M12
SMU06000006054160001          	06	00000	60	60541600	01	U	2024		1990	M01	2025	M12
SMU06000006054170001          	06	00000	60	60541700	01	U	2024		1990	M01	2025	M12
SMU06000006054180001          	06	00000	60	60541800	01	U	2024		1990	M01	2025	M12
SMU06000006054190001          	06	00000	60	60541900	01	U	2024		1990	M01	2025	M12
SMU06000006055000001          	06	00000	60	60550000	01	U	2024		1990	M01	2025	M12
SMU06000006056000001          	06	00000	60	60560000	01	U	2024		1990	M01	2025	M12
SMU06000006056100001          	06	00000	60	60561000	01	U	2024		1990	M01	2025	M12
SMU06000006056110001          	06	00000	60	60561100	01	U	2024		1990	M01	2025	M12
SMU06000006056120001          	06	00000	60	60561200	01	U	2024		2000	M01	2025	M12
SMU06000006056130001          	06	00000	60	60561300	01	U	2024		1990	M01	2025	M12
SMU06000006056140001          	06	00000	60	60561400	01	U	2024		1990	M01	2025	M12
SMU06000006056150001          	06	00000	60	60561500	01	U	2024		1990	M01	2025	M12
SMU06000006056160001          	06	00000	60	60561600	01	U	2024		1990	M01	2025	M12
SMU06000006056170001          	06	00000	60	60561700	01	U	2024		1990	M01	2025	M12
SMU06000006056190001          	06	00000	60	60561900	01	U	2024		1990	M01	2025	M12
SMU06000006056200001          	06	00000	60	60562000	01	U	2024		1990	M01	2025	M12
SMU06000006500000001          	06	00000	65	65000000	01	U	2024		1990	M01	2025	M12
SMU06000006500000002          	06	00000	65	65000000	02	U	2024		2007	M01	2025	M12
SMU06000006500000003          	06	00000	65	65000000	03	U	2024		2007	M01	2025	M12
SMU06000006500000011          	06	00000	65	65000000	11	U	2024		2007	M01	2025	M12
SMU06000006561000001          	06	00000	65	65610000	01	U	2024		1990	M01	2025	M12
SMU06000006561110001          	06	00000	65	65611100	01	U	2024		1990	M01	2025	M12
SMU06000006561120001          	06	00000	65	65611200	01	U	2024		1990	M01	2025	M12
SMU06000006561130001          	06	00000	65	65611300	01	U	2024		1990	M01	2025	M12
SMU06000006561160001          	06	00000	65	65611600	01	U	2024		1990	M01	2025	M12
SMU06000006562000001          	06	00000	65	65620000	01	U	2024		1990	M01	2025	M12
SMU06000006562100001          	06	00000	65	65621000	01	U	2024		1990	M01	2025	M12
SMU06000006562110001          	06	00000	65	65621100	01	U	2024		1990	M01	2025	M12
SMU06000006562120001          	06	00000	65	65621200	01	U	2024		1990	M01	2025	M12
SMU06000006562130001          	06	00000	65	65621300	01	U	2024		1990	M01	2025	M12
SMU06000006562140001          	06	00000	65	65621400	01	U	2024		1990	M01	2025	M12
SMU06000006562150001          	06	00000	65	65621500	01	U	2024		1990	M01	2025	M12
SMU06000006562160001          	06	00000	65	65621600	01	U	2024		1990	M01	2025	M12
SMU06000006562190001          	06	00000	65	65621900	01	U	2024		1990	M01	2025	M12
SMU06000006562200001          	06	00000	65	65622000	01	U	2024		1990	M01	2025	M12
SMU06000006562210001          	06	00000	65	65622100	01	U	2024		1990	M01	2025	M12
SMU06000006562220001          	06	00000	65	65622200	01	U	2024		2001	M01	2025	M12
SMU06000006562230001          	06	00000	65	65622300	01	U	2024		1990	M01	2025	M12
SMU06000006562300001          	06	00000	65	65623000	01	U	2024		1990	M01	2025	M12
SMU06000006562310001          	06	00000	65	65623100	01	U	2024		1990	M01	2025	M12
SMU06000006562320001          	06	00000	65	65623200	01	U	2024		1990	M01	2025	M12
SMU06000006562330001          	06	00000	65	65623300	01	U	2024		1990	M01	2025	M12
SMU06000006562390001          	06	00000	65	65623900	01	U	2024		1990	M01	2025	M12
SMU06000006562400001          	06	00000	65	65624000	01	U	2024		1990	M01	2025	M12
SMU06000006562410001          	06	00000	65	65624100	01	U	2024		1990	M01	2025	M12
SMU06000006562420001          	06	00000	65	65624200	01	U	2024		1990	M01	2025	M12
SMU06000006562430001          	06	00000	65	65624300	01	U	2024		1990	M01	2025	M12
SMU06000006562440001          	06	00000	65	65624400	01	U	2024		1990	M01	2025	M12
SMU06000007000000001          	06	00000	70	70000000	01	U	2024		1990	M01	2025	M12
SMU06000007000000002          	06	00000	70	70000000	02	U	2024		2007	M01	2025	M12
SMU06000007000000003          	06	00000	70	70000000	03	U	2024		2007	M01	2025	M12
SMU06000007000000011          	06	00000	70	70000000	11	U	2024		2007	M01	2025	M12
SMU06000007071000001          	06	00000	70	70710000	01	U	2024		1990	M01	2025	M12
SMU06000007071100001          	06	00000	70	70711000	01	U	2024		1990	M01	2025	M12
SMU06000007071110001          	06	00000	70	70711100	01	U	2024		1990	M01	2025	M12
SMU06000007071120001          	06	00000	70	70711200	01	U	2024		1990	M01	2025	M12
SMU06000007071150001          	06	00000	70	70711500	01	U	2024		1990	M01	2025	M12
SMU06000007071200001          	06	00000	70	70712000	01	U	2024		1990	M01	2025	M12
SMU06000007071300001          	06	00000	70	70713000	01	U	2024		1990	M01	2025	M12
SMU06000007071310001          	06	00000	70	70713100	01	U	2024		1990	M01	2025	M12
SMU06000007071320001          	06	00000	70	70713200	01	U	2024		1990	M01	2025	M12
SMU06000007071390001          	06	00000	70	70713900	01	U	2024		1990	M01	2025	M12
SMU06000007072000001          	06	00000	70	70720000	01	U	2024		1990	M01	2025	M12
SMU06000007072100001          	06	00000	70	70721000	01	U	2024		1990	M01	2025	M12
SMU06000007072200001          	06	00000	70	70722000	01	U	2024		1990	M01	2025	M12
SMU06000007072230001          	06	00000	70	70722300	01	U	2024		1990	M01	2025	M12
SMU06000007072240001          	06	00000	70	70722400	01	U	2024		1990	M01	2025	M12
SMU06000007072250001          	06	00000	70	70722500	01	U	2024		1990	M01	2025	M12
SMU06000007072251101          	06	00000	70	70722511	01	U	2024		1990	M01	2025	M12
SMU06000007072259001          	06	00000	70	70722590	01	U	2024		1990	M01	2025	M12
SMU06000008000000001          	06	00000	80	80000000	01	U	2024		1990	M01	2025	M12
SMU06000008000000002          	06	00000	80	80000000	02	U	2024		2007	M01	2025	M12
SMU06000008000000003          	06	00000	80	80000000	03	U	2024		2007	M01	2025	M12
SMU06000008000000011          	06	00000	80	80000000	11	U	2024		2007	M01	2025	M12
SMU06000008081100001          	06	00000	80	80811000	01	U	2024		1990	M01	2025	M12
SMU06000008081110001          	06	00000	80	80811100	01	U	2024		1990	M01	2025	M12
SMU06000008081130001          	06	00000	80	80811300	01	U	2024		1990	M01	2025	M12
SMU06000008081140001          	06	00000	80	80811400	01	U	2024		1990	M01	2025	M12
SMU06000008081200001          	06	00000	80	80812000	01	U	2024		1990	M01	2025	M12
SMU06000008081210001          	06	00000	80	80812100	01	U	2024		1990	M01	2025	M12
SMU06000008081230001          	06	00000	80	80812300	01	U	2024		1990	M01	2025	M12
SMU06000008081290001          	06	00000	80	80812900	01	U	2024		1990	M01	2025	M12
SMU06000008081300001          	06	00000	80	80813000	01	U	2024		1990	M01	2025	M12
SMU06000008081310001          	06	00000	80	80813100	01	U	2024		1990	M01	2025	M12
SMU06000008081320001          	06	00000	80	80813200	01	U	2024		1990	M01	2025	M12
SMU06000008081330001          	06	00000	80	80813300	01	U	2024		1990	M01	2025	M12
SMU06000008081340001          	06	00000	80	80813400	01	U	2024		1990	M01	2025	M12
SMU06000008081390001          	06	00000	80	80813900	01	U	2024		1990	M01	2025	M12
SMU06000009000000001          	06	00000	90	90000000	01	U	2024		1990	M01	2025	M12
SMU06000009091000001          	06	00000	90	90910000	01	U	2024		1990	M01	2025	M12
SMU06000009091299101          	06	00000	90	90912991	01	U	2024		1990	M01	2025	M12
SMU06000009091911001          	06	00000	90	90919110	01	U	2024		1990	M01	2025	M12
SMU06000009092000001          	06	00000	90	90920000	01	U	2024		1990	M01	2025	M12
SMU06000009092161101          	06	00000	90	90921611	01	U	2024		1990	M01	2025	M12
SMU06000009092200001          	06	00000	90	90922000	01	U	2024		1990	M01	2025	M12
SMU06000009093000001          	06	00000	90	90930000	01	U	2024		1990	M01	2025	M12
SMU06000009093161101          	06	00000	90	90931611	01	U	2024		1990	M01	2025	M12
SMU06000009093200001          	06	00000	90	90932000	01	U	2024		1990	M01	2025	M12
SMU06112440000000001          	06	11244	00	00000000	01	U	2024		1949	M01	2025	M12
SMU06112440500000001          	06	11244	05	05000000	01	U	2024		1990	M01	2025	M12
SMU06112440500000002          	06	11244	05	05000000	02	U	2024		2007	M01	2025	M12
SMU06112440500000003          	06	11244	05	05000000	03	U	2024		2007	M01	2025	M12
SMU06112440500000011          	06	11244	05	05000000	11	U	2024		2007	M01	2025	M12
SMU06112440600000001          	06	11244	06	06000000	01	U	2024		1990	M01	2025	M12
SMU06112440700000001          	06	11244	07	07000000	01	U	2024		1990	M01	2025	M12
SMU06112440800000001          	06	11244	08	08000000	01	U	2024		1990	M01	2025	M12
SMU06112441000000001          	06	11244	10	10000000	01	U	2024		1990	M01	2025	M12
SMU06112441500000001          	06	11244	15	15000000	01	U	2024		1990	M01	2025	M12
SMU06112442000000001          	06	11244	20	20000000	01	U	2024		1990	M01	2025	M12
SMU06112442023600001          	06	11244	20	20236000	01	U	2024		1990	M01	2025	M12
SMU06112442023700001          	06	11244	20	20237000	01	U	2024		1990	M01	2025	M12
SMU06112442023800001          	06	11244	20	20238000	01	U	2024		1990	M01	2025	M12
SMU06112443000000001          	06	11244	30	30000000	01	U	2024		1990	M01	2025	M12
SMU06112443100000001          	06	11244	31	31000000	01	U	2024		1990	M01	2025	M12
SMU06112443133200001          	06	11244	31	31332000	01	U	2024		1990	M01	2025	M12
SMU06112443133300001          	06	11244	31	31333000	01	U	2024		1990	M01	2025	M12
SMU06112443133400001          	06	11244	31	31334000	01	U	2024		1990	M01	2025	M12
SMU06112443133440001          	06	11244	31	31334400	01	U	2024		1990	M01	2025	M12
SMU06112443133450001          	06	11244	31	31334500	01	U	2024		1990	M01	2025	M12
SMU06112443133600001          	06	11244	31	31336000	01	U	2024		1990	M01	2025	M12
SMU06112443200000001          	06	11244	32	32000000	01	U	2024		1990	M01	2025	M12
SMU06112444000000001          	06	11244	40	40000000	01	U	2024		1990	M01	2025	M12
SMU06112444100000001          	06	11244	41	41000000	01	U	2024		1990	M01	2025	M12
SMU06112444142300001          	06	11244	41	41423000	01	U	2024		1990	M01	2025	M12
SMU06112444142400001          	06	11244	41	41424000	01	U	2024		1990	M01	2025	M12
SMU06112444142500001          	06	11244	41	41425000	01	U	2024		1990	M01	2025	M12
SMU06112444200000001          	06	11244	42	42000000	01	U	2024		1990	M01	2025	M12
SMU06112444244100001          	06	11244	42	42441000	01	U	2024		1990	M01	2025	M12
SMU06112444244400001          	06	11244	42	42444000	01	U	2024		1990	M01	2025	M12
SMU06112444244500001          	06	11244	42	42445000	01	U	2024		1990	M01	2025	M12
SMU06112444244510001          	06	11244	42	42445100	01	U	2024		1990	M01	2025	M12
SMU06112444245500001          	06	11244	42	42455000	01	U	2024		1990	M01	2025	M12
SMU06112444245600001          	06	11244	42	42456000	01	U	2024		1990	M01	2025	M12
SMU06112444245800001          	06	11244	42	42458000	01	U	2024		1990	M01	2025	M12
SMU06112444245900001          	06	11244	42	42459000	01	U	2024		1990	M01	2025	M12
SMU06112444300000001          	06	11244	43	43000000	01	U	2024		1990	M01	2025	M12
SMU06112444340008901          	06	11244	43	43400089	01	U	2024		1990	M01	2025	M12
SMU06112444349200001          	06	11244	43	43492000	01	U	2024		1990	M01	2025	M12
SMU06112444349300001          	06	11244	43	43493000	01	U	2024		1990	M01	2025	M12
SMU06112445000000001          	06	11244	50	50000000	01	U	2024		1990	M01	2025	M12
